"","session.code","subsession.round_number","participant.id_in_session","player.id_in_group","player.t","player.vote","player.bid","player.lama","player.payoff","group.price","group.policy","group.uniforme","group.costo","player.why_accept","player.why_reject","player.other_accept","player.other_reject","player.age","player.gender","player.major","player.political","player.gpa","player.finalassets","player.lama_star","player.vote_cond","marca","total_yes","player.better.yes","player.change_vote","player.better.yes.lag","player.t.lag","player.vote.lag","group.policy.lag","total_yes.lag","player.bid.delta"
"1227","7o4740qq",38,4,4,0,1,100,0.64,129,100,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,26,"Woman","Science, technology, engineering and mathematics","Left",3.4,1,0.35,1,10,6,0,NA,0,-1,NA,1,6,0
"1228","7o4740qq",39,4,4,1,0,100,0.64,94,100,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,26,"Woman","Science, technology, engineering and mathematics","Left",3.4,2,0.7,0,10,6,0,-1,0,0,1,1,6,0
"1229","7o4740qq",40,4,4,1,0,100,0.64,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,26,"Woman","Science, technology, engineering and mathematics","Left",3.4,2,0.7,0,10,3,0,0,0,1,0,1,6,0
"1230","7o4740qq",41,4,4,1,1,105,0.64,101,99,0,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,26,"Woman","Science, technology, engineering and mathematics","Left",3.4,2,0.4,1,11,5,1,1,0,1,0,0,3,5
"1231","7o4740qq",42,4,4,-1,NA,100,0.64,164,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,26,"Woman","Science, technology, engineering and mathematics","Left",3.4,0,NA,NA,11,7,1,NA,1,1,1,0,5,-5
"1232","7o4740qq",43,4,4,0,1,100,0.64,144,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,26,"Woman","Science, technology, engineering and mathematics","Left",3.4,1,0.2,1,11,6,1,NA,1,-1,NA,1,7,0
"1233","7o4740qq",44,4,4,0,1,100,0.64,100,100,0,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,26,"Woman","Science, technology, engineering and mathematics","Left",3.4,1,0.2,1,11,5,1,0,1,0,1,1,6,0
"1234","7o4740qq",45,4,4,1,1,100,0.64,100,100,0,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,26,"Woman","Science, technology, engineering and mathematics","Left",3.4,2,0.4,1,12,5,1,0,1,0,1,0,5,0
"1235","7o4740qq",46,4,4,1,1,100,0.64,124,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,26,"Woman","Science, technology, engineering and mathematics","Left",3.4,2,0.4,1,12,7,1,0,1,1,1,0,5,0
"1236","7o4740qq",47,4,4,0,1,100,0.64,100,100,0,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,26,"Woman","Science, technology, engineering and mathematics","Left",3.4,1,0.2,1,12,5,1,0,1,1,1,1,7,0
"1237","7o4740qq",48,4,4,0,1,100,0.64,144,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,26,"Woman","Science, technology, engineering and mathematics","Left",3.4,1,0.2,1,12,7,1,0,1,0,1,0,5,0
"1238","7o4740qq",1,5,5,-1,NA,40,0.36,78,42,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,1,6,0,NA,0,1,0,0,2,-160
"1239","7o4740qq",2,5,5,-1,NA,40,0.36,50,50,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,1,3,0,NA,0,-1,NA,1,6,0
"1240","7o4740qq",3,5,5,0,1,55,0.36,101,55,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,1,0.35,1,1,6,0,NA,0,-1,NA,0,3,15
"1241","7o4740qq",4,5,5,-1,NA,57,0.36,60,60,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,1,2,0,NA,0,0,1,1,6,2
"1242","7o4740qq",5,5,5,-1,NA,65,0.36,65,65,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,2,5,0,NA,0,-1,NA,0,2,8
"1243","7o4740qq",6,5,5,0,1,70,0.36,100,70,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,1,0.35,1,2,3,0,NA,0,-1,NA,0,5,5
"1244","7o4740qq",7,5,5,1,0,80,0.36,122,78,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,0.7,0,2,4,0,-1,0,0,1,0,3,10
"1245","7o4740qq",8,5,5,1,0,90,0.36,120,80,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,0.7,0,2,5,0,0,0,1,0,0,4,10
"1246","7o4740qq",9,5,5,-1,NA,70,0.36,75,75,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,3,1,0,NA,0,1,0,0,5,-20
"1247","7o4740qq",10,5,5,0,0,86,0.36,100,86,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,1,0.6,0,3,0,0,NA,0,-1,NA,0,1,16
"1248","7o4740qq",11,5,5,-1,NA,86,0.36,89,89,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,3,0,0,NA,0,0,0,0,0,0
"1249","7o4740qq",12,5,5,0,0,93,0.36,100,93,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,1,0.6,0,3,0,0,NA,0,-1,NA,0,0,7
"1250","7o4740qq",13,5,5,0,0,95,0.36,100,95,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,1,0.6,0,4,4,0,0,0,0,0,0,0,2
"1251","7o4740qq",14,5,5,0,0,97,0.36,100,97,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,1,0.6,0,4,2,0,0,0,0,0,0,4,2
"1252","7o4740qq",15,5,5,1,0,102,0.36,101,99,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,1.2,0,4,3,0,0,0,0,0,0,2,5
"1253","7o4740qq",16,5,5,1,0,103,0.36,100,100,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,1.2,0,4,1,0,0,0,1,0,0,3,1
"1254","7o4740qq",17,5,5,1,1,105,0.36,96,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,0.4,0,5,8,0,1,0,1,0,0,1,2
"1255","7o4740qq",18,5,5,0,1,85,0.36,116,85,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,1,0.2,1,5,9,0,0,0,1,1,1,8,-20
"1256","7o4740qq",19,5,5,1,0,91,0.36,106,90,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,0.4,0,5,6,0,-1,0,0,1,1,9,6
"1257","7o4740qq",20,5,5,0,1,96,0.36,116,96,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,1,0.2,1,5,7,0,1,0,1,0,1,6,5
"1258","7o4740qq",21,5,5,1,0,102,0.36,103,97,0,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,0.4,0,6,3,0,-1,0,0,1,1,7,6
"1259","7o4740qq",22,5,5,1,0,104,0.36,116,80,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,0.4,0,6,7,0,0,0,1,0,0,3,2
"1260","7o4740qq",23,5,5,1,0,100,0.36,97,99,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,0.4,0,6,7,0,0,0,1,0,1,7,-4
"1261","7o4740qq",24,5,5,1,0,104,0.36,96,100,1,1,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,0.4,0,6,7,0,0,0,1,0,1,7,4
"1262","7o4740qq",25,5,5,1,0,109,0.55,100,100,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,1.2,0,7,1,0,0,0,1,0,1,7,5
"1263","7o4740qq",26,5,5,-1,NA,70,0.55,100,100,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,7,0,0,NA,0,1,0,0,1,-39
"1264","7o4740qq",27,5,5,-1,NA,4,0.55,89,89,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,7,2,0,NA,0,-1,NA,0,0,-66
"1265","7o4740qq",28,5,5,-1,NA,90,0.55,100,100,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,7,1,0,NA,0,-1,NA,0,2,86
"1266","7o4740qq",29,5,5,1,0,106,0.55,96,104,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,1.2,0,8,1,0,NA,0,-1,NA,0,1,16
"1267","7o4740qq",30,5,5,1,0,110,0.55,100,100,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,1.2,0,8,1,0,0,0,1,0,0,1,4
"1268","7o4740qq",31,5,5,1,0,105,0.55,100,100,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,1.2,0,8,2,0,0,0,1,0,0,1,-5
"1269","7o4740qq",32,5,5,-1,NA,100,0.55,104,104,0,1,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,8,3,0,NA,0,1,0,0,2,-5
"1270","7o4740qq",33,5,5,-1,NA,100,0.55,105,105,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,9,5,0,NA,0,-1,NA,0,3,0
"1271","7o4740qq",34,5,5,-1,NA,100,0.55,155,100,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,9,7,0,NA,0,-1,NA,0,5,0
"1272","7o4740qq",35,5,5,1,0,100,0.55,100,100,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,0.7,0,9,2,0,NA,0,-1,NA,1,7,0
"1273","7o4740qq",36,5,5,1,0,102,0.55,101,99,0,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,2,0.7,0,9,2,0,0,0,1,0,0,2,2
"1274","7o4740qq",37,5,5,-1,NA,99,0.55,155,100,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,10,6,0,NA,0,1,0,0,2,-3
"1275","7o4740qq",38,5,5,-1,NA,98,0.55,155,100,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,10,6,0,NA,0,-1,NA,1,6,-1
"1276","7o4740qq",39,5,5,-1,NA,97,0.55,155,100,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Man","Science, technology, engineering and mathematics","Center",3.3,0,NA,NA,10,6,0,NA,0,-1,NA,1,6,-1
